,dataset,filename,actor,emotion,length,gender,set
231,RAVDESS,clean/RAVDESS\Actor_05\03-01-05-01-02-02-05.wav,05,angry,2.5020861678004533,male,test
232,RAVDESS,clean/RAVDESS\Actor_05\03-01-05-02-01-01-05.wav,05,angry,1.675873015873016,male,train
233,RAVDESS,clean/RAVDESS\Actor_05\03-01-05-02-01-02-05.wav,05,angry,1.9164172335600906,male,test
234,RAVDESS,clean/RAVDESS\Actor_05\03-01-05-02-02-01-05.wav,05,angry,1.991111111111111,male,train
235,RAVDESS,clean/RAVDESS\Actor_05\03-01-05-02-02-02-05.wav,05,angry,2.0408163265306123,male,train
236,RAVDESS,clean/RAVDESS\Actor_05\03-01-06-01-01-01-05.wav,05,fearful,1.3245351473922902,male,train
237,RAVDESS,clean/RAVDESS\Actor_05\03-01-06-01-01-02-05.wav,05,fearful,1.393061224489796,male,train
238,RAVDESS,clean/RAVDESS\Actor_05\03-01-06-01-02-01-05.wav,05,fearful,1.2285714285714286,male,train
239,RAVDESS,clean/RAVDESS\Actor_05\03-01-06-01-02-02-05.wav,05,fearful,1.2630839002267573,male,train
240,RAVDESS,clean/RAVDESS\Actor_05\03-01-06-02-01-01-05.wav,05,fearful,1.725986394557823,male,test
241,RAVDESS,clean/RAVDESS\Actor_05\03-01-06-02-01-02-05.wav,05,fearful,2.170204081632653,male,train
242,RAVDESS,clean/RAVDESS\Actor_05\03-01-06-02-02-01-05.wav,05,fearful,1.7574149659863945,male,train
243,RAVDESS,clean/RAVDESS\Actor_05\03-01-06-02-02-02-05.wav,05,fearful,1.9430839002267575,male,test
244,RAVDESS,clean/RAVDESS\Actor_05\03-01-07-01-01-01-05.wav,05,disgusted,1.37297052154195,male,test
245,RAVDESS,clean/RAVDESS\Actor_05\03-01-07-01-01-02-05.wav,05,disgusted,1.7324716553287982,male,train
246,RAVDESS,clean/RAVDESS\Actor_05\03-01-07-01-02-01-05.wav,05,disgusted,1.8131065759637188,male,train
247,RAVDESS,clean/RAVDESS\Actor_05\03-01-07-01-02-02-05.wav,05,disgusted,1.6706122448979592,male,test
248,RAVDESS,clean/RAVDESS\Actor_05\03-01-07-02-01-01-05.wav,05,disgusted,2.144172335600907,male,train
249,RAVDESS,clean/RAVDESS\Actor_05\03-01-07-02-01-02-05.wav,05,disgusted,2.022222222222222,male,train
250,RAVDESS,clean/RAVDESS\Actor_05\03-01-07-02-02-01-05.wav,05,disgusted,2.477551020408163,male,train
251,RAVDESS,clean/RAVDESS\Actor_05\03-01-07-02-02-02-05.wav,05,disgusted,2.7876643990929706,male,train
252,RAVDESS,clean/RAVDESS\Actor_05\03-01-08-01-01-01-05.wav,05,surprised,1.81859410430839,male,train
253,RAVDESS,clean/RAVDESS\Actor_05\03-01-08-01-01-02-05.wav,05,surprised,1.8410430839002268,male,train
254,RAVDESS,clean/RAVDESS\Actor_05\03-01-08-01-02-01-05.wav,05,surprised,1.236734693877551,male,test
255,RAVDESS,clean/RAVDESS\Actor_05\03-01-08-01-02-02-05.wav,05,surprised,1.7891156462585034,male,train
256,RAVDESS,clean/RAVDESS\Actor_05\03-01-08-02-01-01-05.wav,05,surprised,2.2175963718820864,male,train
257,RAVDESS,clean/RAVDESS\Actor_05\03-01-08-02-01-02-05.wav,05,surprised,2.258458049886621,male,train
258,RAVDESS,clean/RAVDESS\Actor_05\03-01-08-02-02-01-05.wav,05,surprised,1.7400907029478458,male,train
259,RAVDESS,clean/RAVDESS\Actor_05\03-01-08-02-02-02-05.wav,05,surprised,1.7360997732426304,male,test
260,RAVDESS,clean/RAVDESS\Actor_06\03-01-01-01-01-01-06.wav,06,neutral,1.358639455782313,female,train
261,RAVDESS,clean/RAVDESS\Actor_06\03-01-01-01-01-02-06.wav,06,neutral,1.652607709750567,female,train
262,RAVDESS,clean/RAVDESS\Actor_06\03-01-01-01-02-01-06.wav,06,neutral,1.5152834467120182,female,train
263,RAVDESS,clean/RAVDESS\Actor_06\03-01-01-01-02-02-06.wav,06,neutral,1.53578231292517,female,train
264,RAVDESS,clean/RAVDESS\Actor_06\03-01-03-01-01-01-06.wav,06,happy,1.7492517006802721,female,train
265,RAVDESS,clean/RAVDESS\Actor_06\03-01-03-01-01-02-06.wav,06,happy,2.1462585034013606,female,test
266,RAVDESS,clean/RAVDESS\Actor_06\03-01-03-01-02-01-06.wav,06,happy,1.5829931972789115,female,train
267,RAVDESS,clean/RAVDESS\Actor_06\03-01-03-01-02-02-06.wav,06,happy,1.589750566893424,female,train
268,RAVDESS,clean/RAVDESS\Actor_06\03-01-03-02-01-01-06.wav,06,happy,2.4658956916099775,female,train
269,RAVDESS,clean/RAVDESS\Actor_06\03-01-03-02-01-02-06.wav,06,happy,2.2422222222222223,female,train
270,RAVDESS,clean/RAVDESS\Actor_06\03-01-03-02-02-01-06.wav,06,happy,2.6272562358276645,female,test
271,RAVDESS,clean/RAVDESS\Actor_06\03-01-03-02-02-02-06.wav,06,happy,2.950748299319728,female,train
272,RAVDESS,clean/RAVDESS\Actor_06\03-01-04-01-01-01-06.wav,06,sad,1.5125170068027212,female,train
273,RAVDESS,clean/RAVDESS\Actor_06\03-01-04-01-01-02-06.wav,06,sad,1.5887528344671202,female,train
274,RAVDESS,clean/RAVDESS\Actor_06\03-01-04-01-02-01-06.wav,06,sad,1.6015419501133787,female,train
275,RAVDESS,clean/RAVDESS\Actor_06\03-01-04-01-02-02-06.wav,06,sad,1.5524716553287983,female,train
276,RAVDESS,clean/RAVDESS\Actor_06\03-01-04-02-01-01-06.wav,06,sad,2.820634920634921,female,train
277,RAVDESS,clean/RAVDESS\Actor_06\03-01-04-02-01-02-06.wav,06,sad,1.9710204081632654,female,test
278,RAVDESS,clean/RAVDESS\Actor_06\03-01-04-02-02-01-06.wav,06,sad,3.060090702947846,female,train
279,RAVDESS,clean/RAVDESS\Actor_06\03-01-04-02-02-02-06.wav,06,sad,2.7458956916099773,female,train
280,RAVDESS,clean/RAVDESS\Actor_06\03-01-05-01-01-01-06.wav,06,angry,1.8556916099773242,female,train
281,RAVDESS,clean/RAVDESS\Actor_06\03-01-05-01-01-02-06.wav,06,angry,2.135827664399093,female,train
282,RAVDESS,clean/RAVDESS\Actor_06\03-01-05-01-02-01-06.wav,06,angry,2.314875283446712,female,train
283,RAVDESS,clean/RAVDESS\Actor_06\03-01-05-01-02-02-06.wav,06,angry,2.0696598639455783,female,train
284,RAVDESS,clean/RAVDESS\Actor_06\03-01-05-02-01-01-06.wav,06,angry,2.7327437641723358,female,train
285,RAVDESS,clean/RAVDESS\Actor_06\03-01-05-02-01-02-06.wav,06,angry,2.768299319727891,female,test
286,RAVDESS,clean/RAVDESS\Actor_06\03-01-05-02-02-01-06.wav,06,angry,3.019909297052154,female,test
287,RAVDESS,clean/RAVDESS\Actor_06\03-01-05-02-02-02-06.wav,06,angry,3.1954648526077096,female,train
288,RAVDESS,clean/RAVDESS\Actor_06\03-01-06-01-01-01-06.wav,06,fearful,1.788344671201814,female,train
289,RAVDESS,clean/RAVDESS\Actor_06\03-01-06-01-01-02-06.wav,06,fearful,1.5765986394557823,female,test
290,RAVDESS,clean/RAVDESS\Actor_06\03-01-06-01-02-01-06.wav,06,fearful,1.7208616780045352,female,test
291,RAVDESS,clean/RAVDESS\Actor_06\03-01-06-01-02-02-06.wav,06,fearful,1.678095238095238,female,train
292,RAVDESS,clean/RAVDESS\Actor_06\03-01-06-02-01-01-06.wav,06,fearful,3.2500226757369615,female,train
293,RAVDESS,clean/RAVDESS\Actor_06\03-01-06-02-01-02-06.wav,06,fearful,2.643809523809524,female,train
294,RAVDESS,clean/RAVDESS\Actor_06\03-01-06-02-02-01-06.wav,06,fearful,2.7443083900226757,female,test
295,RAVDESS,clean/RAVDESS\Actor_06\03-01-06-02-02-02-06.wav,06,fearful,3.477687074829932,female,train
296,RAVDESS,clean/RAVDESS\Actor_06\03-01-07-01-01-01-06.wav,06,disgusted,2.0244444444444443,female,test
297,RAVDESS,clean/RAVDESS\Actor_06\03-01-07-01-01-02-06.wav,06,disgusted,2.1096598639455784,female,test
298,RAVDESS,clean/RAVDESS\Actor_06\03-01-07-01-02-01-06.wav,06,disgusted,1.70281179138322,female,test
299,RAVDESS,clean/RAVDESS\Actor_06\03-01-07-01-02-02-06.wav,06,disgusted,1.8005442176870747,female,train
300,RAVDESS,clean/RAVDESS\Actor_06\03-01-07-02-01-01-06.wav,06,disgusted,2.335827664399093,female,train
301,RAVDESS,clean/RAVDESS\Actor_06\03-01-07-02-01-02-06.wav,06,disgusted,2.0322902494331068,female,train
302,RAVDESS,clean/RAVDESS\Actor_06\03-01-07-02-02-01-06.wav,06,disgusted,2.1710657596371883,female,train
303,RAVDESS,clean/RAVDESS\Actor_06\03-01-07-02-02-02-06.wav,06,disgusted,2.0185034013605443,female,test
304,RAVDESS,clean/RAVDESS\Actor_06\03-01-08-01-01-01-06.wav,06,surprised,1.3268480725623584,female,train
305,RAVDESS,clean/RAVDESS\Actor_06\03-01-08-01-01-02-06.wav,06,surprised,1.3197278911564625,female,train
306,RAVDESS,clean/RAVDESS\Actor_06\03-01-08-01-02-01-06.wav,06,surprised,1.3549206349206349,female,test
307,RAVDESS,clean/RAVDESS\Actor_06\03-01-08-01-02-02-06.wav,06,surprised,1.3136054421768708,female,train
308,RAVDESS,clean/RAVDESS\Actor_06\03-01-08-02-01-01-06.wav,06,surprised,1.3468027210884355,female,test
309,RAVDESS,clean/RAVDESS\Actor_06\03-01-08-02-01-02-06.wav,06,surprised,1.5257596371882085,female,test
310,RAVDESS,clean/RAVDESS\Actor_06\03-01-08-02-02-01-06.wav,06,surprised,1.508299319727891,female,train
311,RAVDESS,clean/RAVDESS\Actor_06\03-01-08-02-02-02-06.wav,06,surprised,1.4412244897959183,female,train
312,RAVDESS,clean/RAVDESS\Actor_07\03-01-01-01-01-01-07.wav,07,neutral,2.034829931972789,male,test
313,RAVDESS,clean/RAVDESS\Actor_07\03-01-01-01-01-02-07.wav,07,neutral,1.943174603174603,male,train
314,RAVDESS,clean/RAVDESS\Actor_07\03-01-01-01-02-01-07.wav,07,neutral,1.9969614512471656,male,train
315,RAVDESS,clean/RAVDESS\Actor_07\03-01-01-01-02-02-07.wav,07,neutral,1.9584580498866213,male,train
316,RAVDESS,clean/RAVDESS\Actor_07\03-01-03-01-01-01-07.wav,07,happy,1.5989569160997732,male,train
317,RAVDESS,clean/RAVDESS\Actor_07\03-01-03-01-01-02-07.wav,07,happy,1.6360997732426303,male,train
318,RAVDESS,clean/RAVDESS\Actor_07\03-01-03-01-02-01-07.wav,07,happy,1.5368253968253969,male,train
319,RAVDESS,clean/RAVDESS\Actor_07\03-01-03-01-02-02-07.wav,07,happy,1.5368253968253969,male,train
320,RAVDESS,clean/RAVDESS\Actor_07\03-01-03-02-01-01-07.wav,07,happy,2.924126984126984,male,train
321,RAVDESS,clean/RAVDESS\Actor_07\03-01-03-02-01-02-07.wav,07,happy,2.957596371882086,male,train
322,RAVDESS,clean/RAVDESS\Actor_07\03-01-03-02-02-01-07.wav,07,happy,2.945124716553288,male,train
323,RAVDESS,clean/RAVDESS\Actor_07\03-01-03-02-02-02-07.wav,07,happy,2.416417233560091,male,test
324,RAVDESS,clean/RAVDESS\Actor_07\03-01-04-01-01-01-07.wav,07,sad,1.5239455782312925,male,train
325,RAVDESS,clean/RAVDESS\Actor_07\03-01-04-01-01-02-07.wav,07,sad,1.5774149659863945,male,train
326,RAVDESS,clean/RAVDESS\Actor_07\03-01-04-01-02-01-07.wav,07,sad,1.645578231292517,male,train
327,RAVDESS,clean/RAVDESS\Actor_07\03-01-04-01-02-02-07.wav,07,sad,1.988798185941043,male,train
328,RAVDESS,clean/RAVDESS\Actor_07\03-01-04-02-01-01-07.wav,07,sad,2.1094331065759637,male,test
329,RAVDESS,clean/RAVDESS\Actor_07\03-01-04-02-01-02-07.wav,07,sad,2.848299319727891,male,train
330,RAVDESS,clean/RAVDESS\Actor_07\03-01-04-02-02-01-07.wav,07,sad,2.173968253968254,male,train
331,RAVDESS,clean/RAVDESS\Actor_07\03-01-04-02-02-02-07.wav,07,sad,1.9984580498866213,male,train
332,RAVDESS,clean/RAVDESS\Actor_07\03-01-05-01-01-01-07.wav,07,angry,3.026984126984127,male,test
333,RAVDESS,clean/RAVDESS\Actor_07\03-01-05-01-01-02-07.wav,07,angry,3.025668934240363,male,test
334,RAVDESS,clean/RAVDESS\Actor_07\03-01-05-01-02-01-07.wav,07,angry,2.098095238095238,male,train
335,RAVDESS,clean/RAVDESS\Actor_07\03-01-05-01-02-02-07.wav,07,angry,2.2059410430839,male,train
336,RAVDESS,clean/RAVDESS\Actor_07\03-01-05-02-01-01-07.wav,07,angry,3.1021315192743764,male,train
337,RAVDESS,clean/RAVDESS\Actor_07\03-01-05-02-01-02-07.wav,07,angry,3.314421768707483,male,train
338,RAVDESS,clean/RAVDESS\Actor_07\03-01-05-02-02-01-07.wav,07,angry,2.1865306122448978,male,train
339,RAVDESS,clean/RAVDESS\Actor_07\03-01-05-02-02-02-07.wav,07,angry,3.8358730158730157,male,train
340,RAVDESS,clean/RAVDESS\Actor_07\03-01-06-01-01-01-07.wav,07,fearful,1.8293424036281178,male,train
341,RAVDESS,clean/RAVDESS\Actor_07\03-01-06-01-01-02-07.wav,07,fearful,1.5887981859410432,male,train
342,RAVDESS,clean/RAVDESS\Actor_07\03-01-06-01-02-01-07.wav,07,fearful,1.5575510204081633,male,train
343,RAVDESS,clean/RAVDESS\Actor_07\03-01-06-01-02-02-07.wav,07,fearful,1.5110657596371881,male,train
344,RAVDESS,clean/RAVDESS\Actor_07\03-01-06-02-01-01-07.wav,07,fearful,1.9678458049886622,male,test
345,RAVDESS,clean/RAVDESS\Actor_07\03-01-06-02-01-02-07.wav,07,fearful,1.7062585034013606,male,train
346,RAVDESS,clean/RAVDESS\Actor_07\03-01-06-02-02-01-07.wav,07,fearful,1.8100680272108844,male,test
347,RAVDESS,clean/RAVDESS\Actor_07\03-01-06-02-02-02-07.wav,07,fearful,1.691609977324263,male,train
348,RAVDESS,clean/RAVDESS\Actor_07\03-01-07-01-01-01-07.wav,07,disgusted,1.5952380952380953,male,train
349,RAVDESS,clean/RAVDESS\Actor_07\03-01-07-01-01-02-07.wav,07,disgusted,1.6067573696145125,male,train
350,RAVDESS,clean/RAVDESS\Actor_07\03-01-07-01-02-01-07.wav,07,disgusted,1.5603174603174603,male,test
351,RAVDESS,clean/RAVDESS\Actor_07\03-01-07-01-02-02-07.wav,07,disgusted,1.6081179138321995,male,train
352,RAVDESS,clean/RAVDESS\Actor_07\03-01-07-02-01-01-07.wav,07,disgusted,2.2824036281179136,male,test
353,RAVDESS,clean/RAVDESS\Actor_07\03-01-07-02-01-02-07.wav,07,disgusted,2.4765532879818593,male,train
354,RAVDESS,clean/RAVDESS\Actor_07\03-01-07-02-02-01-07.wav,07,disgusted,2.281496598639456,male,train
355,RAVDESS,clean/RAVDESS\Actor_07\03-01-07-02-02-02-07.wav,07,disgusted,2.764988662131519,male,train
356,RAVDESS,clean/RAVDESS\Actor_07\03-01-08-01-01-01-07.wav,07,surprised,1.638185941043084,male,train
357,RAVDESS,clean/RAVDESS\Actor_07\03-01-08-01-01-02-07.wav,07,surprised,1.7190476190476192,male,train
358,RAVDESS,clean/RAVDESS\Actor_07\03-01-08-01-02-01-07.wav,07,surprised,1.613061224489796,male,test
359,RAVDESS,clean/RAVDESS\Actor_07\03-01-08-01-02-02-07.wav,07,surprised,1.6066213151927438,male,train
360,RAVDESS,clean/RAVDESS\Actor_07\03-01-08-02-01-01-07.wav,07,surprised,2.0738321995464855,male,train
361,RAVDESS,clean/RAVDESS\Actor_07\03-01-08-02-01-02-07.wav,07,surprised,1.8291609977324264,male,test
362,RAVDESS,clean/RAVDESS\Actor_07\03-01-08-02-02-01-07.wav,07,surprised,1.6189115646258503,male,train
363,RAVDESS,clean/RAVDESS\Actor_07\03-01-08-02-02-02-07.wav,07,surprised,1.676281179138322,male,train
364,RAVDESS,clean/RAVDESS\Actor_08\03-01-01-01-01-01-08.wav,08,neutral,1.4801814058956917,female,train
365,RAVDESS,clean/RAVDESS\Actor_08\03-01-01-01-01-02-08.wav,08,neutral,1.6834013605442177,female,train
366,RAVDESS,clean/RAVDESS\Actor_08\03-01-01-01-02-01-08.wav,08,neutral,1.567845804988662,female,train
367,RAVDESS,clean/RAVDESS\Actor_08\03-01-01-01-02-02-08.wav,08,neutral,1.5237641723356008,female,test
368,RAVDESS,clean/RAVDESS\Actor_08\03-01-03-01-01-01-08.wav,08,happy,1.5601814058956915,female,train
369,RAVDESS,clean/RAVDESS\Actor_08\03-01-03-01-01-02-08.wav,08,happy,1.5616780045351475,female,train
370,RAVDESS,clean/RAVDESS\Actor_08\03-01-03-01-02-01-08.wav,08,happy,1.545668934240363,female,train
371,RAVDESS,clean/RAVDESS\Actor_08\03-01-03-01-02-02-08.wav,08,happy,1.5200907029478459,female,test
372,RAVDESS,clean/RAVDESS\Actor_08\03-01-03-02-01-01-08.wav,08,happy,1.8146938775510204,female,train
373,RAVDESS,clean/RAVDESS\Actor_08\03-01-03-02-01-02-08.wav,08,happy,1.98562358276644,female,train
374,RAVDESS,clean/RAVDESS\Actor_08\03-01-03-02-02-01-08.wav,08,happy,2.2656689342403626,female,train
375,RAVDESS,clean/RAVDESS\Actor_08\03-01-03-02-02-02-08.wav,08,happy,2.1193197278911566,female,train
376,RAVDESS,clean/RAVDESS\Actor_08\03-01-04-01-01-01-08.wav,08,sad,1.6550566893424037,female,train
377,RAVDESS,clean/RAVDESS\Actor_08\03-01-04-01-01-02-08.wav,08,sad,1.4452607709750567,female,test
378,RAVDESS,clean/RAVDESS\Actor_08\03-01-04-01-02-01-08.wav,08,sad,1.4151473922902493,female,train
379,RAVDESS,clean/RAVDESS\Actor_08\03-01-04-01-02-02-08.wav,08,sad,1.4198185941043084,female,train
380,RAVDESS,clean/RAVDESS\Actor_08\03-01-04-02-01-01-08.wav,08,sad,1.5380045351473923,female,train
381,RAVDESS,clean/RAVDESS\Actor_08\03-01-04-02-01-02-08.wav,08,sad,1.986530612244898,female,test
382,RAVDESS,clean/RAVDESS\Actor_08\03-01-04-02-02-01-08.wav,08,sad,1.5556916099773244,female,test
383,RAVDESS,clean/RAVDESS\Actor_08\03-01-04-02-02-02-08.wav,08,sad,2.2823129251700682,female,train
384,RAVDESS,clean/RAVDESS\Actor_08\03-01-05-01-01-01-08.wav,08,angry,1.6420861678004535,female,train
385,RAVDESS,clean/RAVDESS\Actor_08\03-01-05-01-01-02-08.wav,08,angry,1.726984126984127,female,train
386,RAVDESS,clean/RAVDESS\Actor_08\03-01-05-01-02-01-08.wav,08,angry,1.4480272108843537,female,train
387,RAVDESS,clean/RAVDESS\Actor_08\03-01-05-01-02-02-08.wav,08,angry,1.7551473922902494,female,train
388,RAVDESS,clean/RAVDESS\Actor_08\03-01-05-02-01-01-08.wav,08,angry,2.4951473922902494,female,train
389,RAVDESS,clean/RAVDESS\Actor_08\03-01-05-02-01-02-08.wav,08,angry,2.027891156462585,female,train
390,RAVDESS,clean/RAVDESS\Actor_08\03-01-05-02-02-01-08.wav,08,angry,1.610249433106576,female,test
391,RAVDESS,clean/RAVDESS\Actor_08\03-01-05-02-02-02-08.wav,08,angry,1.7058503401360545,female,train
392,RAVDESS,clean/RAVDESS\Actor_08\03-01-06-01-01-01-08.wav,08,fearful,2.4899773242630387,female,train
393,RAVDESS,clean/RAVDESS\Actor_08\03-01-06-01-01-02-08.wav,08,fearful,2.568027210884354,female,train
394,RAVDESS,clean/RAVDESS\Actor_08\03-01-06-01-02-01-08.wav,08,fearful,1.9644444444444444,female,train
395,RAVDESS,clean/RAVDESS\Actor_08\03-01-06-01-02-02-08.wav,08,fearful,1.660498866213152,female,train
396,RAVDESS,clean/RAVDESS\Actor_08\03-01-06-02-01-01-08.wav,08,fearful,2.539002267573696,female,train
397,RAVDESS,clean/RAVDESS\Actor_08\03-01-06-02-01-02-08.wav,08,fearful,2.442766439909297,female,train
398,RAVDESS,clean/RAVDESS\Actor_08\03-01-06-02-02-01-08.wav,08,fearful,2.265986394557823,female,test
399,RAVDESS,clean/RAVDESS\Actor_08\03-01-06-02-02-02-08.wav,08,fearful,2.7071655328798188,female,train
400,RAVDESS,clean/RAVDESS\Actor_08\03-01-07-01-01-01-08.wav,08,disgusted,1.7487074829931972,female,train
401,RAVDESS,clean/RAVDESS\Actor_08\03-01-07-01-01-02-08.wav,08,disgusted,1.5971882086167801,female,train
402,RAVDESS,clean/RAVDESS\Actor_08\03-01-07-01-02-01-08.wav,08,disgusted,1.8244897959183672,female,train
403,RAVDESS,clean/RAVDESS\Actor_08\03-01-07-01-02-02-08.wav,08,disgusted,1.705986394557823,female,train
404,RAVDESS,clean/RAVDESS\Actor_08\03-01-07-02-01-01-08.wav,08,disgusted,2.0393197278911566,female,train
405,RAVDESS,clean/RAVDESS\Actor_08\03-01-07-02-01-02-08.wav,08,disgusted,1.9802721088435373,female,train
406,RAVDESS,clean/RAVDESS\Actor_08\03-01-07-02-02-01-08.wav,08,disgusted,1.6763718820861677,female,train
407,RAVDESS,clean/RAVDESS\Actor_08\03-01-07-02-02-02-08.wav,08,disgusted,1.8146485260770975,female,train
408,RAVDESS,clean/RAVDESS\Actor_08\03-01-08-01-01-01-08.wav,08,surprised,1.5809523809523809,female,train
409,RAVDESS,clean/RAVDESS\Actor_08\03-01-08-01-01-02-08.wav,08,surprised,1.6997278911564626,female,test
410,RAVDESS,clean/RAVDESS\Actor_08\03-01-08-01-02-01-08.wav,08,surprised,1.66875283446712,female,train
411,RAVDESS,clean/RAVDESS\Actor_08\03-01-08-01-02-02-08.wav,08,surprised,1.5804081632653062,female,train
412,RAVDESS,clean/RAVDESS\Actor_08\03-01-08-02-01-01-08.wav,08,surprised,2.0473015873015874,female,train
413,RAVDESS,clean/RAVDESS\Actor_08\03-01-08-02-01-02-08.wav,08,surprised,1.7370521541950112,female,train
414,RAVDESS,clean/RAVDESS\Actor_08\03-01-08-02-02-01-08.wav,08,surprised,1.6248072562358276,female,train
415,RAVDESS,clean/RAVDESS\Actor_08\03-01-08-02-02-02-08.wav,08,surprised,1.7793650793650793,female,test
416,RAVDESS,clean/RAVDESS\Actor_09\03-01-01-01-01-01-09.wav,09,neutral,2.052517006802721,male,train
417,RAVDESS,clean/RAVDESS\Actor_09\03-01-01-01-01-02-09.wav,09,neutral,1.3175963718820862,male,train
418,RAVDESS,clean/RAVDESS\Actor_09\03-01-01-01-02-01-09.wav,09,neutral,1.3637641723356009,male,train
419,RAVDESS,clean/RAVDESS\Actor_09\03-01-01-01-02-02-09.wav,09,neutral,1.2915192743764172,male,train
420,RAVDESS,clean/RAVDESS\Actor_09\03-01-03-01-01-01-09.wav,09,happy,1.5893424036281179,male,train
421,RAVDESS,clean/RAVDESS\Actor_09\03-01-03-01-01-02-09.wav,09,happy,1.6009977324263038,male,train
422,RAVDESS,clean/RAVDESS\Actor_09\03-01-03-01-02-01-09.wav,09,happy,1.4187301587301586,male,test
423,RAVDESS,clean/RAVDESS\Actor_09\03-01-03-01-02-02-09.wav,09,happy,1.5532426303854876,male,test
424,RAVDESS,clean/RAVDESS\Actor_09\03-01-03-02-01-01-09.wav,09,happy,2.183673469387755,male,test
425,RAVDESS,clean/RAVDESS\Actor_09\03-01-03-02-01-02-09.wav,09,happy,2.9137414965986395,male,test
426,RAVDESS,clean/RAVDESS\Actor_09\03-01-03-02-02-01-09.wav,09,happy,1.7435374149659864,male,train
427,RAVDESS,clean/RAVDESS\Actor_09\03-01-03-02-02-02-09.wav,09,happy,1.8528798185941042,male,train
428,RAVDESS,clean/RAVDESS\Actor_09\03-01-04-01-01-01-09.wav,09,sad,0.44997732426303855,male,train
429,RAVDESS,clean/RAVDESS\Actor_09\03-01-04-01-01-02-09.wav,09,sad,0.5086167800453515,male,train
430,RAVDESS,clean/RAVDESS\Actor_09\03-01-04-01-02-01-09.wav,09,sad,0.9687074829931973,male,test
431,RAVDESS,clean/RAVDESS\Actor_09\03-01-04-01-02-02-09.wav,09,sad,0.9403174603174603,male,train
432,RAVDESS,clean/RAVDESS\Actor_09\03-01-04-02-01-01-09.wav,09,sad,1.7504761904761905,male,train
433,RAVDESS,clean/RAVDESS\Actor_09\03-01-04-02-01-02-09.wav,09,sad,1.3427664399092971,male,train
434,RAVDESS,clean/RAVDESS\Actor_09\03-01-04-02-02-01-09.wav,09,sad,1.6633560090702948,male,train
435,RAVDESS,clean/RAVDESS\Actor_09\03-01-04-02-02-02-09.wav,09,sad,1.95437641723356,male,test
436,RAVDESS,clean/RAVDESS\Actor_09\03-01-05-01-01-01-09.wav,09,angry,1.6396825396825396,male,train
437,RAVDESS,clean/RAVDESS\Actor_09\03-01-05-01-01-02-09.wav,09,angry,1.600453514739229,male,train
438,RAVDESS,clean/RAVDESS\Actor_09\03-01-05-01-02-01-09.wav,09,angry,1.8329251700680271,male,train
439,RAVDESS,clean/RAVDESS\Actor_09\03-01-05-01-02-02-09.wav,09,angry,1.6351020408163266,male,test
440,RAVDESS,clean/RAVDESS\Actor_09\03-01-05-02-01-01-09.wav,09,angry,2.1096598639455784,male,train
441,RAVDESS,clean/RAVDESS\Actor_09\03-01-05-02-01-02-09.wav,09,angry,2.3022222222222224,male,train
442,RAVDESS,clean/RAVDESS\Actor_09\03-01-05-02-02-01-09.wav,09,angry,2.598004535147392,male,test
443,RAVDESS,clean/RAVDESS\Actor_09\03-01-05-02-02-02-09.wav,09,angry,2.2830839002267576,male,train
444,RAVDESS,clean/RAVDESS\Actor_09\03-01-06-01-01-01-09.wav,09,fearful,1.0865306122448979,male,train
445,RAVDESS,clean/RAVDESS\Actor_09\03-01-06-01-01-02-09.wav,09,fearful,1.2045351473922903,male,train
446,RAVDESS,clean/RAVDESS\Actor_09\03-01-06-01-02-01-09.wav,09,fearful,1.2351473922902494,male,train
447,RAVDESS,clean/RAVDESS\Actor_09\03-01-06-01-02-02-09.wav,09,fearful,1.1881179138321996,male,test
448,RAVDESS,clean/RAVDESS\Actor_09\03-01-06-02-01-01-09.wav,09,fearful,1.7961904761904761,male,train
449,RAVDESS,clean/RAVDESS\Actor_09\03-01-06-02-01-02-09.wav,09,fearful,1.3429478458049886,male,train
450,RAVDESS,clean/RAVDESS\Actor_09\03-01-06-02-02-01-09.wav,09,fearful,1.4245804988662132,male,train
451,RAVDESS,clean/RAVDESS\Actor_09\03-01-06-02-02-02-09.wav,09,fearful,1.696281179138322,male,test
452,RAVDESS,clean/RAVDESS\Actor_09\03-01-07-01-01-01-09.wav,09,disgusted,1.2938321995464852,male,train
453,RAVDESS,clean/RAVDESS\Actor_09\03-01-07-01-01-02-09.wav,09,disgusted,1.306077097505669,male,train
454,RAVDESS,clean/RAVDESS\Actor_09\03-01-07-01-02-01-09.wav,09,disgusted,1.3577324263038548,male,train
455,RAVDESS,clean/RAVDESS\Actor_09\03-01-07-01-02-02-09.wav,09,disgusted,1.5020408163265306,male,train
456,RAVDESS,clean/RAVDESS\Actor_09\03-01-07-02-01-01-09.wav,09,disgusted,1.612517006802721,male,train
457,RAVDESS,clean/RAVDESS\Actor_09\03-01-07-02-01-02-09.wav,09,disgusted,1.7157823129251701,male,train
458,RAVDESS,clean/RAVDESS\Actor_09\03-01-07-02-02-01-09.wav,09,disgusted,1.7105215419501134,male,train
459,RAVDESS,clean/RAVDESS\Actor_09\03-01-07-02-02-02-09.wav,09,disgusted,1.790204081632653,male,train
460,RAVDESS,clean/RAVDESS\Actor_09\03-01-08-01-01-01-09.wav,09,surprised,1.0665759637188208,male,train
461,RAVDESS,clean/RAVDESS\Actor_09\03-01-08-01-01-02-09.wav,09,surprised,1.2737868480725623,male,test
